track,dataset,normal_class,seed,objective_or_nu,target,result_path,status
DeepSVDD,mnist,5,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_2/one-class/result.json,complete
DeepSVDD,mnist,5,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_2/soft-boundary/result.json,complete
DeepSVDD,mnist,5,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_3/one-class/result.json,complete
DeepSVDD,mnist,5,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_3/soft-boundary/result.json,complete
DeepSVDD,mnist,5,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_4/one-class/result.json,complete
DeepSVDD,mnist,5,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_4/soft-boundary/result.json,complete
DeepSVDD,mnist,5,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_5/one-class/result.json,complete
DeepSVDD,mnist,5,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_5/soft-boundary/result.json,complete
DeepSVDD,mnist,5,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_6/one-class/result.json,complete
DeepSVDD,mnist,5,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_6/soft-boundary/result.json,complete
DeepSVDD,mnist,5,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_7/one-class/result.json,complete
DeepSVDD,mnist,5,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_7/soft-boundary/result.json,complete
DeepSVDD,mnist,5,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_8/one-class/result.json,complete
DeepSVDD,mnist,5,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_8/soft-boundary/result.json,complete
DeepSVDD,mnist,5,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_9/one-class/result.json,complete
DeepSVDD,mnist,5,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_9/soft-boundary/result.json,complete
DeepSVDD,mnist,5,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_10/one-class/result.json,complete
DeepSVDD,mnist,5,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_5/seed_10/soft-boundary/result.json,complete
DeepSVDD,mnist,6,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_1/one-class/result.json,complete
DeepSVDD,mnist,6,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_1/soft-boundary/result.json,complete
DeepSVDD,mnist,6,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_2/one-class/result.json,complete
DeepSVDD,mnist,6,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_2/soft-boundary/result.json,complete
DeepSVDD,mnist,6,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_3/one-class/result.json,complete
DeepSVDD,mnist,6,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_3/soft-boundary/result.json,complete
DeepSVDD,mnist,6,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_4/one-class/result.json,complete
DeepSVDD,mnist,6,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_4/soft-boundary/result.json,complete
DeepSVDD,mnist,6,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_5/one-class/result.json,complete
DeepSVDD,mnist,6,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_5/soft-boundary/result.json,complete
DeepSVDD,mnist,6,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_6/one-class/result.json,complete
DeepSVDD,mnist,6,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_6/soft-boundary/result.json,complete
DeepSVDD,mnist,6,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_7/one-class/result.json,complete
DeepSVDD,mnist,6,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_7/soft-boundary/result.json,complete
DeepSVDD,mnist,6,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_8/one-class/result.json,complete
DeepSVDD,mnist,6,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_8/soft-boundary/result.json,complete
DeepSVDD,mnist,6,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_9/one-class/result.json,complete
DeepSVDD,mnist,6,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_9/soft-boundary/result.json,complete
DeepSVDD,mnist,6,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_10/one-class/result.json,complete
DeepSVDD,mnist,6,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_6/seed_10/soft-boundary/result.json,complete
DeepSVDD,mnist,7,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_1/one-class/result.json,complete
DeepSVDD,mnist,7,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_1/soft-boundary/result.json,complete
DeepSVDD,mnist,7,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_2/one-class/result.json,complete
DeepSVDD,mnist,7,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_2/soft-boundary/result.json,complete
DeepSVDD,mnist,7,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_3/one-class/result.json,complete
DeepSVDD,mnist,7,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_3/soft-boundary/result.json,complete
DeepSVDD,mnist,7,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_4/one-class/result.json,complete
DeepSVDD,mnist,7,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_4/soft-boundary/result.json,complete
DeepSVDD,mnist,7,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_5/one-class/result.json,complete
DeepSVDD,mnist,7,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_5/soft-boundary/result.json,complete
DeepSVDD,mnist,7,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_6/one-class/result.json,complete
DeepSVDD,mnist,7,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_6/soft-boundary/result.json,complete
DeepSVDD,mnist,7,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_7/one-class/result.json,complete
DeepSVDD,mnist,7,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_7/soft-boundary/result.json,complete
DeepSVDD,mnist,7,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_8/one-class/result.json,complete
DeepSVDD,mnist,7,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_8/soft-boundary/result.json,complete
DeepSVDD,mnist,7,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_9/one-class/result.json,complete
DeepSVDD,mnist,7,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_9/soft-boundary/result.json,complete
DeepSVDD,mnist,7,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_10/one-class/result.json,complete
DeepSVDD,mnist,7,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_7/seed_10/soft-boundary/result.json,complete
DeepSVDD,mnist,8,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_1/one-class/result.json,complete
DeepSVDD,mnist,8,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_1/soft-boundary/result.json,complete
DeepSVDD,mnist,8,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_2/one-class/result.json,complete
DeepSVDD,mnist,8,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_2/soft-boundary/result.json,complete
DeepSVDD,mnist,8,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_3/one-class/result.json,complete
DeepSVDD,mnist,8,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_3/soft-boundary/result.json,complete
DeepSVDD,mnist,8,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_4/one-class/result.json,complete
DeepSVDD,mnist,8,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_4/soft-boundary/result.json,complete
DeepSVDD,mnist,8,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_5/one-class/result.json,complete
DeepSVDD,mnist,8,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_5/soft-boundary/result.json,complete
DeepSVDD,mnist,8,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_6/one-class/result.json,complete
DeepSVDD,mnist,8,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_6/soft-boundary/result.json,complete
DeepSVDD,mnist,8,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_7/one-class/result.json,complete
DeepSVDD,mnist,8,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_7/soft-boundary/result.json,complete
DeepSVDD,mnist,8,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_8/one-class/result.json,complete
DeepSVDD,mnist,8,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_8/soft-boundary/result.json,complete
DeepSVDD,mnist,8,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_9/one-class/result.json,complete
DeepSVDD,mnist,8,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_9/soft-boundary/result.json,complete
DeepSVDD,mnist,8,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_10/one-class/result.json,complete
DeepSVDD,mnist,8,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_8/seed_10/soft-boundary/result.json,complete
DeepSVDD,mnist,9,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_1/one-class/result.json,complete
DeepSVDD,mnist,9,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_1/soft-boundary/result.json,complete
DeepSVDD,mnist,9,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_2/one-class/result.json,complete
DeepSVDD,mnist,9,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_2/soft-boundary/result.json,complete
DeepSVDD,mnist,9,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_3/one-class/result.json,complete
DeepSVDD,mnist,9,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_3/soft-boundary/result.json,complete
DeepSVDD,mnist,9,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_4/one-class/result.json,complete
DeepSVDD,mnist,9,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_4/soft-boundary/result.json,complete
DeepSVDD,mnist,9,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_5/one-class/result.json,complete
DeepSVDD,mnist,9,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_5/soft-boundary/result.json,complete
DeepSVDD,mnist,9,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_6/one-class/result.json,complete
DeepSVDD,mnist,9,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_6/soft-boundary/result.json,complete
DeepSVDD,mnist,9,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_7/one-class/result.json,complete
DeepSVDD,mnist,9,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_7/soft-boundary/result.json,complete
DeepSVDD,mnist,9,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_8/one-class/result.json,complete
DeepSVDD,mnist,9,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/mnist/class_9/seed_8/soft-boundary/result.json,complete
